"TIME_ID","DAY_NAME","DAY_NUMBER_IN_WEEK","DAY_NUMBER_IN_MONTH","CALENDAR_WEEK_NUMBER","CALENDAR_MONTH_NUMBER","CALENDAR_MONTH_DESC","END_OF_CAL_MONTH","CALENDAR_QUARTER_DESC","CALENDAR_YEAR"
12-JUL-00,"Wednesday",3,12,28,7,"2000-07",31-JUL-00,"2000-03",2000
13-JUL-00,"Thursday",4,13,28,7,"2000-07",31-JUL-00,"2000-03",2000
14-JUL-00,"Friday",5,14,28,7,"2000-07",31-JUL-00,"2000-03",2000
15-JUL-00,"Saturday",6,15,28,7,"2000-07",31-JUL-00,"2000-03",2000
16-JUL-00,"Sunday",7,16,28,7,"2000-07",31-JUL-00,"2000-03",2000
17-JUL-00,"Monday",1,17,29,7,"2000-07",31-JUL-00,"2000-03",2000
18-JUL-00,"Tuesday",2,18,29,7,"2000-07",31-JUL-00,"2000-03",2000
19-JUL-00,"Wednesday",3,19,29,7,"2000-07",31-JUL-00,"2000-03",2000
20-JUL-00,"Thursday",4,20,29,7,"2000-07",31-JUL-00,"2000-03",2000
21-JUL-00,"Friday",5,21,29,7,"2000-07",31-JUL-00,"2000-03",2000
22-JUL-00,"Saturday",6,22,29,7,"2000-07",31-JUL-00,"2000-03",2000
23-JUL-00,"Sunday",7,23,29,7,"2000-07",31-JUL-00,"2000-03",2000
24-JUL-00,"Monday",1,24,30,7,"2000-07",31-JUL-00,"2000-03",2000
25-JUL-00,"Tuesday",2,25,30,7,"2000-07",31-JUL-00,"2000-03",2000
26-JUL-00,"Wednesday",3,26,30,7,"2000-07",31-JUL-00,"2000-03",2000
27-JUL-00,"Thursday",4,27,30,7,"2000-07",31-JUL-00,"2000-03",2000
28-JUL-00,"Friday",5,28,30,7,"2000-07",31-JUL-00,"2000-03",2000
29-JUL-00,"Saturday",6,29,30,7,"2000-07",31-JUL-00,"2000-03",2000
30-JUL-00,"Sunday",7,30,30,7,"2000-07",31-JUL-00,"2000-03",2000
31-JUL-00,"Monday",1,31,31,7,"2000-07",31-JUL-00,"2000-03",2000
01-AUG-00,"Tuesday",2,1,31,8,"2000-08",31-AUG-00,"2000-03",2000
02-AUG-00,"Wednesday",3,2,31,8,"2000-08",31-AUG-00,"2000-03",2000
03-AUG-00,"Thursday",4,3,31,8,"2000-08",31-AUG-00,"2000-03",2000
04-AUG-00,"Friday",5,4,31,8,"2000-08",31-AUG-00,"2000-03",2000
05-AUG-00,"Saturday",6,5,31,8,"2000-08",31-AUG-00,"2000-03",2000
06-AUG-00,"Sunday",7,6,31,8,"2000-08",31-AUG-00,"2000-03",2000
07-AUG-00,"Monday",1,7,32,8,"2000-08",31-AUG-00,"2000-03",2000
08-AUG-00,"Tuesday",2,8,32,8,"2000-08",31-AUG-00,"2000-03",2000
09-AUG-00,"Wednesday",3,9,32,8,"2000-08",31-AUG-00,"2000-03",2000
10-AUG-00,"Thursday",4,10,32,8,"2000-08",31-AUG-00,"2000-03",2000
11-AUG-00,"Friday",5,11,32,8,"2000-08",31-AUG-00,"2000-03",2000
12-AUG-00,"Saturday",6,12,32,8,"2000-08",31-AUG-00,"2000-03",2000
13-AUG-00,"Sunday",7,13,32,8,"2000-08",31-AUG-00,"2000-03",2000
14-AUG-00,"Monday",1,14,33,8,"2000-08",31-AUG-00,"2000-03",2000
15-AUG-00,"Tuesday",2,15,33,8,"2000-08",31-AUG-00,"2000-03",2000
16-AUG-00,"Wednesday",3,16,33,8,"2000-08",31-AUG-00,"2000-03",2000
17-AUG-00,"Thursday",4,17,33,8,"2000-08",31-AUG-00,"2000-03",2000
18-AUG-00,"Friday",5,18,33,8,"2000-08",31-AUG-00,"2000-03",2000
19-AUG-00,"Saturday",6,19,33,8,"2000-08",31-AUG-00,"2000-03",2000
20-AUG-00,"Sunday",7,20,33,8,"2000-08",31-AUG-00,"2000-03",2000
21-AUG-00,"Monday",1,21,34,8,"2000-08",31-AUG-00,"2000-03",2000
22-AUG-00,"Tuesday",2,22,34,8,"2000-08",31-AUG-00,"2000-03",2000
23-AUG-00,"Wednesday",3,23,34,8,"2000-08",31-AUG-00,"2000-03",2000
24-AUG-00,"Thursday",4,24,34,8,"2000-08",31-AUG-00,"2000-03",2000
25-AUG-00,"Friday",5,25,34,8,"2000-08",31-AUG-00,"2000-03",2000
26-AUG-00,"Saturday",6,26,34,8,"2000-08",31-AUG-00,"2000-03",2000
27-AUG-00,"Sunday",7,27,34,8,"2000-08",31-AUG-00,"2000-03",2000
28-AUG-00,"Monday",1,28,35,8,"2000-08",31-AUG-00,"2000-03",2000
29-AUG-00,"Tuesday",2,29,35,8,"2000-08",31-AUG-00,"2000-03",2000
30-AUG-00,"Wednesday",3,30,35,8,"2000-08",31-AUG-00,"2000-03",2000
31-AUG-00,"Thursday",4,31,35,8,"2000-08",31-AUG-00,"2000-03",2000
01-SEP-00,"Friday",5,1,35,9,"2000-09",30-SEP-00,"2000-03",2000
02-SEP-00,"Saturday",6,2,35,9,"2000-09",30-SEP-00,"2000-03",2000
03-SEP-00,"Sunday",7,3,35,9,"2000-09",30-SEP-00,"2000-03",2000
04-SEP-00,"Monday",1,4,36,9,"2000-09",30-SEP-00,"2000-03",2000
05-SEP-00,"Tuesday",2,5,36,9,"2000-09",30-SEP-00,"2000-03",2000
06-SEP-00,"Wednesday",3,6,36,9,"2000-09",30-SEP-00,"2000-03",2000
07-SEP-00,"Thursday",4,7,36,9,"2000-09",30-SEP-00,"2000-03",2000
08-SEP-00,"Friday",5,8,36,9,"2000-09",30-SEP-00,"2000-03",2000
09-SEP-00,"Saturday",6,9,36,9,"2000-09",30-SEP-00,"2000-03",2000
10-SEP-00,"Sunday",7,10,36,9,"2000-09",30-SEP-00,"2000-03",2000
11-SEP-00,"Monday",1,11,37,9,"2000-09",30-SEP-00,"2000-03",2000
12-SEP-00,"Tuesday",2,12,37,9,"2000-09",30-SEP-00,"2000-03",2000
13-SEP-00,"Wednesday",3,13,37,9,"2000-09",30-SEP-00,"2000-03",2000
14-SEP-00,"Thursday",4,14,37,9,"2000-09",30-SEP-00,"2000-03",2000
15-SEP-00,"Friday",5,15,37,9,"2000-09",30-SEP-00,"2000-03",2000
16-SEP-00,"Saturday",6,16,37,9,"2000-09",30-SEP-00,"2000-03",2000
17-SEP-00,"Sunday",7,17,37,9,"2000-09",30-SEP-00,"2000-03",2000
18-SEP-00,"Monday",1,18,38,9,"2000-09",30-SEP-00,"2000-03",2000
19-SEP-00,"Tuesday",2,19,38,9,"2000-09",30-SEP-00,"2000-03",2000
20-SEP-00,"Wednesday",3,20,38,9,"2000-09",30-SEP-00,"2000-03",2000
21-SEP-00,"Thursday",4,21,38,9,"2000-09",30-SEP-00,"2000-03",2000
22-SEP-00,"Friday",5,22,38,9,"2000-09",30-SEP-00,"2000-03",2000
23-SEP-00,"Saturday",6,23,38,9,"2000-09",30-SEP-00,"2000-03",2000
24-SEP-00,"Sunday",7,24,38,9,"2000-09",30-SEP-00,"2000-03",2000
25-SEP-00,"Monday",1,25,39,9,"2000-09",30-SEP-00,"2000-03",2000
26-SEP-00,"Tuesday",2,26,39,9,"2000-09",30-SEP-00,"2000-03",2000
27-SEP-00,"Wednesday",3,27,39,9,"2000-09",30-SEP-00,"2000-03",2000
28-SEP-00,"Thursday",4,28,39,9,"2000-09",30-SEP-00,"2000-03",2000
29-SEP-00,"Friday",5,29,39,9,"2000-09",30-SEP-00,"2000-03",2000
30-SEP-00,"Saturday",6,30,39,9,"2000-09",30-SEP-00,"2000-03",2000
01-OCT-00,"Sunday",7,1,39,10,"2000-10",31-OCT-00,"2000-04",2000
02-OCT-00,"Monday",1,2,40,10,"2000-10",31-OCT-00,"2000-04",2000
03-OCT-00,"Tuesday",2,3,40,10,"2000-10",31-OCT-00,"2000-04",2000
04-OCT-00,"Wednesday",3,4,40,10,"2000-10",31-OCT-00,"2000-04",2000
05-OCT-00,"Thursday",4,5,40,10,"2000-10",31-OCT-00,"2000-04",2000
06-OCT-00,"Friday",5,6,40,10,"2000-10",31-OCT-00,"2000-04",2000
07-OCT-00,"Saturday",6,7,40,10,"2000-10",31-OCT-00,"2000-04",2000
08-OCT-00,"Sunday",7,8,40,10,"2000-10",31-OCT-00,"2000-04",2000
09-OCT-00,"Monday",1,9,41,10,"2000-10",31-OCT-00,"2000-04",2000
10-OCT-00,"Tuesday",2,10,41,10,"2000-10",31-OCT-00,"2000-04",2000
11-OCT-00,"Wednesday",3,11,41,10,"2000-10",31-OCT-00,"2000-04",2000
12-OCT-00,"Thursday",4,12,41,10,"2000-10",31-OCT-00,"2000-04",2000
13-OCT-00,"Friday",5,13,41,10,"2000-10",31-OCT-00,"2000-04",2000
14-OCT-00,"Saturday",6,14,41,10,"2000-10",31-OCT-00,"2000-04",2000
15-OCT-00,"Sunday",7,15,41,10,"2000-10",31-OCT-00,"2000-04",2000
16-OCT-00,"Monday",1,16,42,10,"2000-10",31-OCT-00,"2000-04",2000
17-OCT-00,"Tuesday",2,17,42,10,"2000-10",31-OCT-00,"2000-04",2000
18-OCT-00,"Wednesday",3,18,42,10,"2000-10",31-OCT-00,"2000-04",2000
19-OCT-00,"Thursday",4,19,42,10,"2000-10",31-OCT-00,"2000-04",2000
20-OCT-00,"Friday",5,20,42,10,"2000-10",31-OCT-00,"2000-04",2000
21-OCT-00,"Saturday",6,21,42,10,"2000-10",31-OCT-00,"2000-04",2000
22-OCT-00,"Sunday",7,22,42,10,"2000-10",31-OCT-00,"2000-04",2000
23-OCT-00,"Monday",1,23,43,10,"2000-10",31-OCT-00,"2000-04",2000
24-OCT-00,"Tuesday",2,24,43,10,"2000-10",31-OCT-00,"2000-04",2000
25-OCT-00,"Wednesday",3,25,43,10,"2000-10",31-OCT-00,"2000-04",2000
26-OCT-00,"Thursday",4,26,43,10,"2000-10",31-OCT-00,"2000-04",2000
27-OCT-00,"Friday",5,27,43,10,"2000-10",31-OCT-00,"2000-04",2000
28-OCT-00,"Saturday",6,28,43,10,"2000-10",31-OCT-00,"2000-04",2000
29-OCT-00,"Sunday",7,29,43,10,"2000-10",31-OCT-00,"2000-04",2000
30-OCT-00,"Monday",1,30,44,10,"2000-10",31-OCT-00,"2000-04",2000
31-OCT-00,"Tuesday",2,31,44,10,"2000-10",31-OCT-00,"2000-04",2000
01-NOV-00,"Wednesday",3,1,44,11,"2000-11",30-NOV-00,"2000-04",2000
02-NOV-00,"Thursday",4,2,44,11,"2000-11",30-NOV-00,"2000-04",2000
03-NOV-00,"Friday",5,3,44,11,"2000-11",30-NOV-00,"2000-04",2000
04-NOV-00,"Saturday",6,4,44,11,"2000-11",30-NOV-00,"2000-04",2000
05-NOV-00,"Sunday",7,5,44,11,"2000-11",30-NOV-00,"2000-04",2000
06-NOV-00,"Monday",1,6,45,11,"2000-11",30-NOV-00,"2000-04",2000
07-NOV-00,"Tuesday",2,7,45,11,"2000-11",30-NOV-00,"2000-04",2000
08-NOV-00,"Wednesday",3,8,45,11,"2000-11",30-NOV-00,"2000-04",2000
09-NOV-00,"Thursday",4,9,45,11,"2000-11",30-NOV-00,"2000-04",2000
10-NOV-00,"Friday",5,10,45,11,"2000-11",30-NOV-00,"2000-04",2000
11-NOV-00,"Saturday",6,11,45,11,"2000-11",30-NOV-00,"2000-04",2000
12-NOV-00,"Sunday",7,12,45,11,"2000-11",30-NOV-00,"2000-04",2000
13-NOV-00,"Monday",1,13,46,11,"2000-11",30-NOV-00,"2000-04",2000
14-NOV-00,"Tuesday",2,14,46,11,"2000-11",30-NOV-00,"2000-04",2000
15-NOV-00,"Wednesday",3,15,46,11,"2000-11",30-NOV-00,"2000-04",2000
16-NOV-00,"Thursday",4,16,46,11,"2000-11",30-NOV-00,"2000-04",2000
17-NOV-00,"Friday",5,17,46,11,"2000-11",30-NOV-00,"2000-04",2000
18-NOV-00,"Saturday",6,18,46,11,"2000-11",30-NOV-00,"2000-04",2000
19-NOV-00,"Sunday",7,19,46,11,"2000-11",30-NOV-00,"2000-04",2000
20-NOV-00,"Monday",1,20,47,11,"2000-11",30-NOV-00,"2000-04",2000
21-NOV-00,"Tuesday",2,21,47,11,"2000-11",30-NOV-00,"2000-04",2000
22-NOV-00,"Wednesday",3,22,47,11,"2000-11",30-NOV-00,"2000-04",2000
23-NOV-00,"Thursday",4,23,47,11,"2000-11",30-NOV-00,"2000-04",2000
24-NOV-00,"Friday",5,24,47,11,"2000-11",30-NOV-00,"2000-04",2000
25-NOV-00,"Saturday",6,25,47,11,"2000-11",30-NOV-00,"2000-04",2000
26-NOV-00,"Sunday",7,26,47,11,"2000-11",30-NOV-00,"2000-04",2000
27-NOV-00,"Monday",1,27,48,11,"2000-11",30-NOV-00,"2000-04",2000
28-NOV-00,"Tuesday",2,28,48,11,"2000-11",30-NOV-00,"2000-04",2000
29-NOV-00,"Wednesday",3,29,48,11,"2000-11",30-NOV-00,"2000-04",2000
30-NOV-00,"Thursday",4,30,48,11,"2000-11",30-NOV-00,"2000-04",2000
01-DEC-00,"Friday",5,1,48,12,"2000-12",31-DEC-00,"2000-04",2000
02-DEC-00,"Saturday",6,2,48,12,"2000-12",31-DEC-00,"2000-04",2000
03-DEC-00,"Sunday",7,3,48,12,"2000-12",31-DEC-00,"2000-04",2000
04-DEC-00,"Monday",1,4,49,12,"2000-12",31-DEC-00,"2000-04",2000
05-DEC-00,"Tuesday",2,5,49,12,"2000-12",31-DEC-00,"2000-04",2000
06-DEC-00,"Wednesday",3,6,49,12,"2000-12",31-DEC-00,"2000-04",2000
07-DEC-00,"Thursday",4,7,49,12,"2000-12",31-DEC-00,"2000-04",2000
08-DEC-00,"Friday",5,8,49,12,"2000-12",31-DEC-00,"2000-04",2000
09-DEC-00,"Saturday",6,9,49,12,"2000-12",31-DEC-00,"2000-04",2000
10-DEC-00,"Sunday",7,10,49,12,"2000-12",31-DEC-00,"2000-04",2000
11-DEC-00,"Monday",1,11,50,12,"2000-12",31-DEC-00,"2000-04",2000
12-DEC-00,"Tuesday",2,12,50,12,"2000-12",31-DEC-00,"2000-04",2000
13-DEC-00,"Wednesday",3,13,50,12,"2000-12",31-DEC-00,"2000-04",2000
14-DEC-00,"Thursday",4,14,50,12,"2000-12",31-DEC-00,"2000-04",2000
15-DEC-00,"Friday",5,15,50,12,"2000-12",31-DEC-00,"2000-04",2000
16-DEC-00,"Saturday",6,16,50,12,"2000-12",31-DEC-00,"2000-04",2000
17-DEC-00,"Sunday",7,17,50,12,"2000-12",31-DEC-00,"2000-04",2000
18-DEC-00,"Monday",1,18,51,12,"2000-12",31-DEC-00,"2000-04",2000
19-DEC-00,"Tuesday",2,19,51,12,"2000-12",31-DEC-00,"2000-04",2000
20-DEC-00,"Wednesday",3,20,51,12,"2000-12",31-DEC-00,"2000-04",2000
21-DEC-00,"Thursday",4,21,51,12,"2000-12",31-DEC-00,"2000-04",2000
22-DEC-00,"Friday",5,22,51,12,"2000-12",31-DEC-00,"2000-04",2000
23-DEC-00,"Saturday",6,23,51,12,"2000-12",31-DEC-00,"2000-04",2000
24-DEC-00,"Sunday",7,24,51,12,"2000-12",31-DEC-00,"2000-04",2000
25-DEC-00,"Monday",1,25,52,12,"2000-12",31-DEC-00,"2000-04",2000
26-DEC-00,"Tuesday",2,26,52,12,"2000-12",31-DEC-00,"2000-04",2000
27-DEC-00,"Wednesday",3,27,52,12,"2000-12",31-DEC-00,"2000-04",2000
28-DEC-00,"Thursday",4,28,52,12,"2000-12",31-DEC-00,"2000-04",2000
29-DEC-00,"Friday",5,29,52,12,"2000-12",31-DEC-00,"2000-04",2000
30-DEC-00,"Saturday",6,30,52,12,"2000-12",31-DEC-00,"2000-04",2000
31-DEC-00,"Sunday",7,31,52,12,"2000-12",31-DEC-00,"2000-04",2000
01-JAN-01,"Monday",1,1,1,1,"2001-01",31-JAN-01,"2001-01",2001
02-JAN-01,"Tuesday",2,2,1,1,"2001-01",31-JAN-01,"2001-01",2001
03-JAN-01,"Wednesday",3,3,1,1,"2001-01",31-JAN-01,"2001-01",2001
04-JAN-01,"Thursday",4,4,1,1,"2001-01",31-JAN-01,"2001-01",2001
05-JAN-01,"Friday",5,5,1,1,"2001-01",31-JAN-01,"2001-01",2001
06-JAN-01,"Saturday",6,6,1,1,"2001-01",31-JAN-01,"2001-01",2001
07-JAN-01,"Sunday",7,7,1,1,"2001-01",31-JAN-01,"2001-01",2001
08-JAN-01,"Monday",1,8,2,1,"2001-01",31-JAN-01,"2001-01",2001
09-JAN-01,"Tuesday",2,9,2,1,"2001-01",31-JAN-01,"2001-01",2001
10-JAN-01,"Wednesday",3,10,2,1,"2001-01",31-JAN-01,"2001-01",2001
11-JAN-01,"Thursday",4,11,2,1,"2001-01",31-JAN-01,"2001-01",2001
12-JAN-01,"Friday",5,12,2,1,"2001-01",31-JAN-01,"2001-01",2001
13-JAN-01,"Saturday",6,13,2,1,"2001-01",31-JAN-01,"2001-01",2001
14-JAN-01,"Sunday",7,14,2,1,"2001-01",31-JAN-01,"2001-01",2001
15-JAN-01,"Monday",1,15,3,1,"2001-01",31-JAN-01,"2001-01",2001
16-JAN-01,"Tuesday",2,16,3,1,"2001-01",31-JAN-01,"2001-01",2001
17-JAN-01,"Wednesday",3,17,3,1,"2001-01",31-JAN-01,"2001-01",2001
18-JAN-01,"Thursday",4,18,3,1,"2001-01",31-JAN-01,"2001-01",2001
19-JAN-01,"Friday",5,19,3,1,"2001-01",31-JAN-01,"2001-01",2001
20-JAN-01,"Saturday",6,20,3,1,"2001-01",31-JAN-01,"2001-01",2001
21-JAN-01,"Sunday",7,21,3,1,"2001-01",31-JAN-01,"2001-01",2001
22-JAN-01,"Monday",1,22,4,1,"2001-01",31-JAN-01,"2001-01",2001
23-JAN-01,"Tuesday",2,23,4,1,"2001-01",31-JAN-01,"2001-01",2001
24-JAN-01,"Wednesday",3,24,4,1,"2001-01",31-JAN-01,"2001-01",2001
25-JAN-01,"Thursday",4,25,4,1,"2001-01",31-JAN-01,"2001-01",2001
26-JAN-01,"Friday",5,26,4,1,"2001-01",31-JAN-01,"2001-01",2001
27-JAN-01,"Saturday",6,27,4,1,"2001-01",31-JAN-01,"2001-01",2001
28-JAN-01,"Sunday",7,28,4,1,"2001-01",31-JAN-01,"2001-01",2001
29-JAN-01,"Monday",1,29,5,1,"2001-01",31-JAN-01,"2001-01",2001
30-JAN-01,"Tuesday",2,30,5,1,"2001-01",31-JAN-01,"2001-01",2001
31-JAN-01,"Wednesday",3,31,5,1,"2001-01",31-JAN-01,"2001-01",2001
01-FEB-01,"Thursday",4,1,5,2,"2001-02",28-FEB-01,"2001-01",2001
02-FEB-01,"Friday",5,2,5,2,"2001-02",28-FEB-01,"2001-01",2001
03-FEB-01,"Saturday",6,3,5,2,"2001-02",28-FEB-01,"2001-01",2001
04-FEB-01,"Sunday",7,4,5,2,"2001-02",28-FEB-01,"2001-01",2001
05-FEB-01,"Monday",1,5,6,2,"2001-02",28-FEB-01,"2001-01",2001
06-FEB-01,"Tuesday",2,6,6,2,"2001-02",28-FEB-01,"2001-01",2001
07-FEB-01,"Wednesday",3,7,6,2,"2001-02",28-FEB-01,"2001-01",2001
08-FEB-01,"Thursday",4,8,6,2,"2001-02",28-FEB-01,"2001-01",2001
09-FEB-01,"Friday",5,9,6,2,"2001-02",28-FEB-01,"2001-01",2001
10-FEB-01,"Saturday",6,10,6,2,"2001-02",28-FEB-01,"2001-01",2001
11-FEB-01,"Sunday",7,11,6,2,"2001-02",28-FEB-01,"2001-01",2001
12-FEB-01,"Monday",1,12,7,2,"2001-02",28-FEB-01,"2001-01",2001
13-FEB-01,"Tuesday",2,13,7,2,"2001-02",28-FEB-01,"2001-01",2001
14-FEB-01,"Wednesday",3,14,7,2,"2001-02",28-FEB-01,"2001-01",2001
15-FEB-01,"Thursday",4,15,7,2,"2001-02",28-FEB-01,"2001-01",2001
16-FEB-01,"Friday",5,16,7,2,"2001-02",28-FEB-01,"2001-01",2001
17-FEB-01,"Saturday",6,17,7,2,"2001-02",28-FEB-01,"2001-01",2001
18-FEB-01,"Sunday",7,18,7,2,"2001-02",28-FEB-01,"2001-01",2001
19-FEB-01,"Monday",1,19,8,2,"2001-02",28-FEB-01,"2001-01",2001
20-FEB-01,"Tuesday",2,20,8,2,"2001-02",28-FEB-01,"2001-01",2001
21-FEB-01,"Wednesday",3,21,8,2,"2001-02",28-FEB-01,"2001-01",2001
22-FEB-01,"Thursday",4,22,8,2,"2001-02",28-FEB-01,"2001-01",2001
23-FEB-01,"Friday",5,23,8,2,"2001-02",28-FEB-01,"2001-01",2001
24-FEB-01,"Saturday",6,24,8,2,"2001-02",28-FEB-01,"2001-01",2001
25-FEB-01,"Sunday",7,25,8,2,"2001-02",28-FEB-01,"2001-01",2001
26-FEB-01,"Monday",1,26,9,2,"2001-02",28-FEB-01,"2001-01",2001
27-FEB-01,"Tuesday",2,27,9,2,"2001-02",28-FEB-01,"2001-01",2001
28-FEB-01,"Wednesday",3,28,9,2,"2001-02",28-FEB-01,"2001-01",2001
01-MAR-01,"Thursday",4,1,9,3,"2001-03",31-MAR-01,"2001-01",2001
02-MAR-01,"Friday",5,2,9,3,"2001-03",31-MAR-01,"2001-01",2001
03-MAR-01,"Saturday",6,3,9,3,"2001-03",31-MAR-01,"2001-01",2001
04-MAR-01,"Sunday",7,4,9,3,"2001-03",31-MAR-01,"2001-01",2001
05-MAR-01,"Monday",1,5,10,3,"2001-03",31-MAR-01,"2001-01",2001
06-MAR-01,"Tuesday",2,6,10,3,"2001-03",31-MAR-01,"2001-01",2001
07-MAR-01,"Wednesday",3,7,10,3,"2001-03",31-MAR-01,"2001-01",2001
08-MAR-01,"Thursday",4,8,10,3,"2001-03",31-MAR-01,"2001-01",2001
09-MAR-01,"Friday",5,9,10,3,"2001-03",31-MAR-01,"2001-01",2001
10-MAR-01,"Saturday",6,10,10,3,"2001-03",31-MAR-01,"2001-01",2001
11-MAR-01,"Sunday",7,11,10,3,"2001-03",31-MAR-01,"2001-01",2001
12-MAR-01,"Monday",1,12,11,3,"2001-03",31-MAR-01,"2001-01",2001
13-MAR-01,"Tuesday",2,13,11,3,"2001-03",31-MAR-01,"2001-01",2001
14-MAR-01,"Wednesday",3,14,11,3,"2001-03",31-MAR-01,"2001-01",2001
15-MAR-01,"Thursday",4,15,11,3,"2001-03",31-MAR-01,"2001-01",2001
16-MAR-01,"Friday",5,16,11,3,"2001-03",31-MAR-01,"2001-01",2001
17-MAR-01,"Saturday",6,17,11,3,"2001-03",31-MAR-01,"2001-01",2001
18-MAR-01,"Sunday",7,18,11,3,"2001-03",31-MAR-01,"2001-01",2001
19-MAR-01,"Monday",1,19,12,3,"2001-03",31-MAR-01,"2001-01",2001
20-MAR-01,"Tuesday",2,20,12,3,"2001-03",31-MAR-01,"2001-01",2001
21-MAR-01,"Wednesday",3,21,12,3,"2001-03",31-MAR-01,"2001-01",2001
22-MAR-01,"Thursday",4,22,12,3,"2001-03",31-MAR-01,"2001-01",2001
23-MAR-01,"Friday",5,23,12,3,"2001-03",31-MAR-01,"2001-01",2001
24-MAR-01,"Saturday",6,24,12,3,"2001-03",31-MAR-01,"2001-01",2001
25-MAR-01,"Sunday",7,25,12,3,"2001-03",31-MAR-01,"2001-01",2001
26-MAR-01,"Monday",1,26,13,3,"2001-03",31-MAR-01,"2001-01",2001
27-MAR-01,"Tuesday",2,27,13,3,"2001-03",31-MAR-01,"2001-01",2001
28-MAR-01,"Wednesday",3,28,13,3,"2001-03",31-MAR-01,"2001-01",2001
29-MAR-01,"Thursday",4,29,13,3,"2001-03",31-MAR-01,"2001-01",2001
30-MAR-01,"Friday",5,30,13,3,"2001-03",31-MAR-01,"2001-01",2001
31-MAR-01,"Saturday",6,31,13,3,"2001-03",31-MAR-01,"2001-01",2001
01-APR-01,"Sunday",7,1,13,4,"2001-04",30-APR-01,"2001-02",2001
02-APR-01,"Monday",1,2,14,4,"2001-04",30-APR-01,"2001-02",2001
03-APR-01,"Tuesday",2,3,14,4,"2001-04",30-APR-01,"2001-02",2001
04-APR-01,"Wednesday",3,4,14,4,"2001-04",30-APR-01,"2001-02",2001
05-APR-01,"Thursday",4,5,14,4,"2001-04",30-APR-01,"2001-02",2001
06-APR-01,"Friday",5,6,14,4,"2001-04",30-APR-01,"2001-02",2001
07-APR-01,"Saturday",6,7,14,4,"2001-04",30-APR-01,"2001-02",2001
08-APR-01,"Sunday",7,8,14,4,"2001-04",30-APR-01,"2001-02",2001
09-APR-01,"Monday",1,9,15,4,"2001-04",30-APR-01,"2001-02",2001
10-APR-01,"Tuesday",2,10,15,4,"2001-04",30-APR-01,"2001-02",2001
11-APR-01,"Wednesday",3,11,15,4,"2001-04",30-APR-01,"2001-02",2001
12-APR-01,"Thursday",4,12,15,4,"2001-04",30-APR-01,"2001-02",2001
13-APR-01,"Friday",5,13,15,4,"2001-04",30-APR-01,"2001-02",2001
14-APR-01,"Saturday",6,14,15,4,"2001-04",30-APR-01,"2001-02",2001
15-APR-01,"Sunday",7,15,15,4,"2001-04",30-APR-01,"2001-02",2001
16-APR-01,"Monday",1,16,16,4,"2001-04",30-APR-01,"2001-02",2001
17-APR-01,"Tuesday",2,17,16,4,"2001-04",30-APR-01,"2001-02",2001
18-APR-01,"Wednesday",3,18,16,4,"2001-04",30-APR-01,"2001-02",2001
19-APR-01,"Thursday",4,19,16,4,"2001-04",30-APR-01,"2001-02",2001
20-APR-01,"Friday",5,20,16,4,"2001-04",30-APR-01,"2001-02",2001
21-APR-01,"Saturday",6,21,16,4,"2001-04",30-APR-01,"2001-02",2001
22-APR-01,"Sunday",7,22,16,4,"2001-04",30-APR-01,"2001-02",2001
23-APR-01,"Monday",1,23,17,4,"2001-04",30-APR-01,"2001-02",2001
24-APR-01,"Tuesday",2,24,17,4,"2001-04",30-APR-01,"2001-02",2001
25-APR-01,"Wednesday",3,25,17,4,"2001-04",30-APR-01,"2001-02",2001
26-APR-01,"Thursday",4,26,17,4,"2001-04",30-APR-01,"2001-02",2001
27-APR-01,"Friday",5,27,17,4,"2001-04",30-APR-01,"2001-02",2001
28-APR-01,"Saturday",6,28,17,4,"2001-04",30-APR-01,"2001-02",2001
29-APR-01,"Sunday",7,29,17,4,"2001-04",30-APR-01,"2001-02",2001
30-APR-01,"Monday",1,30,18,4,"2001-04",30-APR-01,"2001-02",2001
01-MAY-01,"Tuesday",2,1,18,5,"2001-05",31-MAY-01,"2001-02",2001
02-MAY-01,"Wednesday",3,2,18,5,"2001-05",31-MAY-01,"2001-02",2001
03-MAY-01,"Thursday",4,3,18,5,"2001-05",31-MAY-01,"2001-02",2001
04-MAY-01,"Friday",5,4,18,5,"2001-05",31-MAY-01,"2001-02",2001
05-MAY-01,"Saturday",6,5,18,5,"2001-05",31-MAY-01,"2001-02",2001
06-MAY-01,"Sunday",7,6,18,5,"2001-05",31-MAY-01,"2001-02",2001
07-MAY-01,"Monday",1,7,19,5,"2001-05",31-MAY-01,"2001-02",2001
08-MAY-01,"Tuesday",2,8,19,5,"2001-05",31-MAY-01,"2001-02",2001
09-MAY-01,"Wednesday",3,9,19,5,"2001-05",31-MAY-01,"2001-02",2001
10-MAY-01,"Thursday",4,10,19,5,"2001-05",31-MAY-01,"2001-02",2001
11-MAY-01,"Friday",5,11,19,5,"2001-05",31-MAY-01,"2001-02",2001
12-MAY-01,"Saturday",6,12,19,5,"2001-05",31-MAY-01,"2001-02",2001
13-MAY-01,"Sunday",7,13,19,5,"2001-05",31-MAY-01,"2001-02",2001
14-MAY-01,"Monday",1,14,20,5,"2001-05",31-MAY-01,"2001-02",2001
15-MAY-01,"Tuesday",2,15,20,5,"2001-05",31-MAY-01,"2001-02",2001
16-MAY-01,"Wednesday",3,16,20,5,"2001-05",31-MAY-01,"2001-02",2001
